Type	Product	Quantity	Weight (lbs)	Servings	Delivery Date	Month	Year	Pantry
Greens	Lettuce		52	277.33	5/15/2026	May	2026	NAFP
Vegetables	Radishes		21	112.00	5/15/2026	May	2026	NAFP
Vegetables	Turnips		21	74.67	5/15/2026	May	2026	NAFP
Vegetables	Onions		32	96.60	5/18/26	May	2026	GRIN
Vegetables	Turnips		35	124.44	5/18/2026	May	2026	GRIN
Vegetables	Radishes		21	112.00	5/18/2026	May	2026	GRIN
Greens	Lettuce		40	213.33	5/18/2026	May	2026	GRIN
Greens	Lettuce		32	170.67	5/21/2026	May	2026	Faith Care
Vegetables	Turnips		14	49.78	5/21/2026	May	2026	Faith Care
Greens	Lettuce		123	656.00	5/20/2026	May	2026	Market Street
Vegetables	Turnips		57	202.67	5/20/2026	May	2026	Market Street
Vegetables	Onions		15	45.28	5/20/2026	May	2026	Market Street
Greens	Lettuce		14	74.67	5/21/2026	May	2026	Northridge
Greens	Lettuce		25	133.33	5/20/2026	May	2026	Broad St
Greens	Lettuce		34	181.33	5/20/2026	May	2026	Broad St
Vegetables	Turnips		76	270.22	5/20/2026	May	2026	Broad St
Vegetables	Radishes		22	117.33	5/20/2026	May	2026	Broad St
Greens	Lettuce		148	789.33	5/22/2026	May	2026	Market Street
Greens	Lettuce		115.8	617.60	5/21/2026	May	2026	FPN Brice
Greens	Lettuce		14	74.67	5/22/2026	May	2026	Motherful
Greens	Kale		30	160.00	5/22/2026	May	2026	Motherful
Vegetables	Radishes		27	144.00	5/22/2026	May	2026	Motherful
Greens	Kale		68	362.67	5/26/2026	May	2026	GRIN
Vegetables	Radishes		27	144.00	5/26/2026	May	2026	GRIN
Greens	Lettuce		137.6	733.87	5/27/2026	May	2026	Market Street
Greens	Lettuce		23	122.67	5/28/2026	May	2026	Faith Care
Greens	Lettuce		47	250.67	5/27/2026	May	2026	Broad St
Greens	Mustard Greens		20	60.00	5/27/2026	May	2026	NAFP
Vegetables	Radishes		25	133.33	5/27/2026	May	2026	NAFP
Greens	Lettuce		45	240.00	5/27/2026	May	2026	NAFP
Greens	Lettuce		46	245.33	5/27/2026	May	2026	FPN Brice
Vegetables	Radishes		24	128.00	5/27/2026	May	2026	FPN Brice
Greens	Lettuce		51.5	274.67	5/29/2026	May	2026	GRIN
Herbs	Cilantro		5.5	176.00	5/29/2026	May	2026	GRIN
Herbs	Basil		0.5	16.00	5/29/2026	May	2026	GRIN
Herbs	Garlic Scapes		9	480.00	5/29/2026	May	2026	GRIN
Vegetables	Turnips		45	160.00	5/29/2026	May	2026	Motherful
Herbs	Cilantro		5	160.00	5/29/2026	May	2026	Motherful
Vegetables	Turnips		20	71.11	5/29/2026	May	2026	NAFP
Vegetables	Turnips		41	145.78	5/29/2026	May	2026	NAFP
Greens	Lettuce		18	96.00	5/29/2026	May	2026	NAFP
Herbs	Cilantro		12	384.00	5/29/2026	May	2026	NAFP
Vegetables	Onions		93	280.75	5/29/2026	May	2026	NAFP
Greens	Lettuce		53	282.67	6/2/2026	Jun	2026	Broad St
Herbs	Cilantro		13	416.00	6/2/2026	Jun	2026	Broad St
Vegetables	Turnips		34	120.89	6/2/2026	Jun	2026	Broad St
Greens	Mustard Greens		13	39.00	6/2/2026	Jun	2026	Broad St
Herbs	Cilantro		14	448.00	6/1/2026	Jun	2026	GRIN
Vegetables	Turnips		39	138.67	6/1/2026	Jun	2026	GRIN
Greens	Lettuce		42	224.00	6/1/2026	Jun	2026	GRIN
Greens	Mustard Greens		34	102.00	6/1/2026	Jun	2026	GRIN
Vegetables	Turnips		41	145.78	6/2/2026	Jun	2026	Broad St
Vegetables	Turnips		10	35.56	6/1/2026	Jun	2026	Bags
Herbs	Cilantro		2	64.00	6/1/2026	Jun	2026	Bags
Greens	Kale		20	106.67	6/1/2026	Jun	2026	Bags
Greens	Collards		48	256.00	6/3/2026	Jun	2026	Market Street
Greens	Lettuce		28	149.33	6/3/2026	Jun	2026	Market Street
Greens	Mustard Greens		11	33.00	6/3/2026	Jun	2026	Market Street
Herbs	Cilantro		16	512.00	6/3/2026	Jun	2026	Market Street
Vegetables	Turnips		8	28.44	6/3/2026	Jun	2026	Market Street
Herbs	Garlic Scapes		5	266.67	6/3/2026	Jun	2026	Market Street
Greens	Lettuce		14	74.67	6/3/2026	Jun	2026	OSU Newark
Greens	Mustard Greens		9	27.00	6/3/2026	Jun	2026	OSU Newark
Greens	Collards		26	138.67	6/3/2026	Jun	2026	OSU Newark
Herbs	Garlic Scapes		4	213.33	6/3/2026	Jun	2026	OSU Newark
Greens	Lettuce		64	341.33	6/5/2026	Jun	2026	Broad St
Vegetables	Turnips		71	252.44	6/5/2026	Jun	2026	Broad St
Greens	Collards		12	64.00	6/5/2026	Jun	2026	Broad St
Greens	Lettuce		25	133.33	6/6/2026	Jun	2026	Motherful
Greens	Kale		28	149.33	6/4/2026	Jun	2026	GRIN
Greens	Lettuce		42	224.00	6/4/2026	Jun	2026	GRIN
Greens	Lettuce		12	64.00	6/1/2026	Jun	2026	Bags
Vegetables	Turnips		47	167.11	6/7/2026	Jun	2026	GRIN
Vegetables	Turnips		47	167.11	6/8/2026	Jun	2026	GRIN
Greens	Lettuce		61	325.33	6/8/2026	Jun	2026	GRIN
Vegetables	Onions		8.15	24.60	6/8/2026	Jun	2026	Bags
Greens	Lettuce		21	112.00	6/8/2026	Jun	2026	Bags
Greens	Collards		20	106.67	6/4/2026	Jun	2026	Faith Care
Herbs	Cilantro		4	128.00	6/4/2026	Jun	2026	Faith Care
Vegetables	Turnips		8	28.44	6/4/2026	Jun	2026	Faith Care
Greens	Lettuce		16	85.33	6/4/2026	Jun	2026	Faith Care
Greens	Lettuce		25	133.33	6/9/2026	Jun	2026	Broad St
Greens	Lettuce		24	128.00	6/9/2026	Jun	2026	Broad St
Greens	Lettuce		47	250.67	6/5/26	Jun	2026	Market Street
Vegetables	Turnips		64	227.56	6/5/26	Jun	2026	Market Street
Greens	Lettuce		37	197.33	6/5/2026	Jun	2026	NAFP
Vegetables	Turnips		26	92.44	6/5/2026	Jun	2026	NAFP
Greens	Lettuce		52	277.33	6/5/2026	Jun	2026	Broad St
Vegetables	Turnips		71	252.44	6/5/2026	Jun	2026	Broad St
Greens	Collards		12	64.00	6/5/2026	Jun	2026	Broad St
Greens	Lettuce		19	101.33	6/11/2026	Jun	2026	Faith Care
Vegetables	Onions		12	36.23	6/11/2026	Jun	2026	Faith Care
Greens	Lettuce		20	106.67	6/11/2026	Jun	2026	Northridge
Vegetables	Onions		9	27.17	6/11/2026	Jun	2026	Northridge
